Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,Unemployment,Month,Year
37,501251.4,0,82.1,2.582,8.36,September,2010
37,494265.48,0,79.17,2.624,8.36,September,2010
37,529877.93,0,74.66,2.603,8.476,October,2010
37,524483.65,0,66.34,2.633,8.476,October,2010
37,498925.86,0,71.57,2.72,8.476,October,2010
37,510425.4,0,72.24,2.725,8.476,October,2010
37,514485.9,0,76.22,2.716,8.476,October,2010
37,539683.42,0,62.72,2.689,8.476,November,2010
37,517546.69,0,61.97,2.728,8.476,November,2010
37,518124.16,0,56.73,2.771,8.476,November,2010
37,518220.72,1,67.73,2.735,8.476,November,2010
37,508213.14,0,54.44,2.708,8.476,December,2010
37,511207.52,0,51.83,2.843,8.476,December,2010
37,534285.21,0,56.73,2.869,8.476,December,2010
37,576809.92,0,59.1,2.886,8.476,December,2010
37,460331.7,1,52.88,2.943,8.476,December,2010
37,542464.02,0,54.11,2.976,8.395,January,2011
37,525616.9,0,42.87,2.983,8.395,January,2011
37,526486.82,0,51.18,3.016,8.395,January,2011
37,513672.36,0,48.74,3.01,8.395,January,2011
37,583835.18,0,46.68,2.989,8.395,February,2011
37,522514.32,1,41.16,3.022,8.395,February,2011
37,536840.69,0,57.48,3.045,8.395,February,2011
37,514758.19,0,67.73,3.065,8.395,February,2011
37,527572.25,0,64.55,3.288,8.395,March,2011
37,505610.4,0,59.15,3.459,8.395,March,2011
37,478503.06,0,64.9,3.488,8.395,March,2011
37,522105.93,0,71.07,3.473,8.395,March,2011
37,534578.78,0,67.31,3.524,8.3,April,2011
37,543703.16,0,69.39,3.622,8.3,April,2011
37,543775.87,0,73.25,3.743,8.3,April,2011
37,526434.37,0,74.57,3.807,8.3,April,2011
37,502918.18,0,76.1,3.81,8.3,April,2011
37,547513.3,0,69.56,3.906,8.3,May,2011
37,511871.63,0,76.73,3.899,8.3,May,2011
37,533564.42,0,73.02,3.907,8.3,May,2011
37,507086.75,0,81.28,3.786,8.3,May,2011
37,500381.23,0,82.96,3.699,8.3,June,2011
37,509647.25,0,82.41,3.648,8.3,June,2011
37,525132.36,0,84.43,3.637,8.3,June,2011
37,509276.22,0,83.95,3.594,8.3,June,2011
37,517021.3,0,85.33,3.524,8.177,July,2011
37,489059.93,0,84.71,3.48,8.177,July,2011
37,498749.62,0,85.63,3.575,8.177,July,2011
37,505543.53,0,83.31,3.651,8.177,July,2011
37,504974.95,0,84.99,3.682,8.177,July,2011
37,510787.46,0,86.71,3.684,8.177,August,2011
37,502504.39,0,87.64,3.638,8.177,August,2011
37,506897.98,0,87.24,3.554,8.177,August,2011
37,527947.21,0,86.02,3.523,8.177,August,2011
37,530367.83,0,87.5,3.533,8.177,September,2011
37,506273.74,1,77.94,3.546,8.177,September,2011
37,513341.94,0,82.06,3.526,8.177,September,2011
37,516556.94,0,78.35,3.467,8.177,September,2011
37,516402.1,0,81.52,3.355,8.177,September,2011
37,522816.85,0,71.2,3.285,7.716,October,2011
37,513636.01,0,74.16,3.274,7.716,October,2011
37,522784.33,0,67.89,3.353,7.716,October,2011
37,517355.44,0,71.31,3.372,7.716,October,2011
37,555925.6,0,58.97,3.332,7.716,November,2011
37,501268.78,0,63.5,3.297,7.716,November,2011
37,527495.09,0,66.28,3.308,7.716,November,2011
37,522554.04,1,66.41,3.236,7.716,November,2011
37,527117.81,0,53.57,3.172,7.716,December,2011
37,537224.52,0,50.64,3.158,7.716,December,2011
37,533905.67,0,58.31,3.159,7.716,December,2011
37,605791.46,0,55.41,3.112,7.716,December,2011
37,451327.61,1,48.26,3.129,7.716,December,2011
37,558343.57,0,57.18,3.157,7.244,January,2012
37,546221.4,0,56.28,3.261,7.244,January,2012
37,543894.07,0,58.9,3.268,7.244,January,2012
37,514116.58,0,62.73,3.29,7.244,January,2012
37,555424.24,0,61.33,3.36,7.244,February,2012
37,527041.46,1,54.49,3.409,7.244,February,2012
37,541071.29,0,54.38,3.51,7.244,February,2012
37,518696.89,0,62.21,3.555,7.244,February,2012
37,525559.17,0,64.54,3.63,7.244,March,2012
37,535937.25,0,63.19,3.669,7.244,March,2012
37,484588.34,0,67.48,3.734,7.244,March,2012
37,520887.23,0,69.18,3.787,7.244,March,2012
37,533734.94,0,70.48,3.845,7.244,March,2012
37,564848.78,0,73.95,3.891,6.989,April,2012
37,506973.17,0,72.54,3.891,6.989,April,2012
37,523483.19,0,70.87,3.877,6.989,April,2012
37,528807.45,0,70.06,3.814,6.989,April,2012
37,535311.64,0,77.17,3.749,6.989,May,2012
37,527983.04,0,76.55,3.688,6.989,May,2012
37,534847.96,0,73.7,3.63,6.989,May,2012
37,540625.79,0,78.94,3.561,6.989,May,2012
37,531811.85,0,80.74,3.501,6.989,June,2012
37,528940.78,0,81.5,3.452,6.989,June,2012
37,508573.16,0,82.15,3.393,6.989,June,2012
37,484032.75,0,80.4,3.346,6.989,June,2012
37,508309.81,0,86.68,3.286,6.989,June,2012
37,519498.32,0,81.52,3.227,6.623,July,2012
37,506005.47,0,78.15,3.256,6.623,July,2012
37,503744.56,0,81.76,3.311,6.623,July,2012
37,514489.17,0,84.0,3.407,6.623,July,2012
37,521959.28,0,85.56,3.417,6.623,August,2012
37,500964.59,0,84.41,3.494,6.623,August,2012
37,509633.71,0,85.89,3.571,6.623,August,2012
37,522665.04,0,81.26,3.62,6.623,August,2012
37,538344.1,0,84.79,3.638,6.623,August,2012
37,526838.14,1,84.19,3.73,6.623,September,2012
37,514651.74,0,78.16,3.717,6.623,September,2012
37,521320.98,0,75.98,3.721,6.623,September,2012
37,527953.14,0,79.49,3.666,6.623,September,2012
37,546122.37,0,73.57,3.617,6.228,October,2012
37,521810.75,0,71.28,3.601,6.228,October,2012
37,551969.1,0,74.06,3.594,6.228,October,2012
37,534738.43,0,74.39,3.506,6.228,October,2012
38,358496.14,0,49.47,2.962,13.975,February,2010
38,342214.9,1,47.87,2.946,13.975,February,2010
38,327237.92,0,54.83,2.915,13.975,February,2010
38,334222.73,0,50.23,2.825,13.975,February,2010
38,372239.89,0,53.77,2.987,13.975,March,2010
38,342023.92,0,50.11,2.925,13.975,March,2010
38,333025.47,0,59.57,3.054,13.975,March,2010
38,335858.11,0,60.06,3.083,13.975,March,2010
38,368929.55,0,59.84,3.086,14.099,April,2010
38,341630.46,0,59.25,3.09,14.099,April,2010
38,337723.49,0,64.95,3.109,14.099,April,2010
38,335121.82,0,64.55,3.05,14.099,April,2010
38,337979.65,0,67.38,3.105,14.099,April,2010
38,383657.44,0,70.15,3.127,14.099,May,2010
38,346174.3,0,68.44,3.145,14.099,May,2010
38,340497.08,0,76.2,3.12,14.099,May,2010
38,326469.43,0,67.84,3.058,14.099,May,2010
38,376184.88,0,81.39,2.941,14.099,June,2010
38,354828.65,0,90.84,2.949,14.099,June,2010
38,335691.85,0,81.06,3.043,14.099,June,2010
38,322046.76,0,87.27,3.084,14.099,June,2010
38,361181.48,0,91.98,3.105,14.18,July,2010
38,343850.34,0,90.37,3.1,14.18,July,2010
38,338277.71,0,97.18,3.094,14.18,July,2010
38,328336.85,0,99.22,3.112,14.18,July,2010
38,336378.38,0,96.31,3.017,14.18,July,2010
38,378574.44,0,92.95,3.123,14.18,August,2010
38,341400.72,0,87.01,3.159,14.18,August,2010
38,329139.73,0,92.81,3.041,14.18,August,2010
38,322868.56,0,93.19,3.129,14.18,August,2010
38,377096.55,0,83.12,3.087,14.18,September,2010
38,336227.69,1,83.63,3.044,14.18,September,2010
38,336253.19,0,82.45,3.028,14.18,September,2010
38,330604.9,0,81.77,2.939,14.18,September,2010
38,360256.58,0,85.2,3.001,14.313,October,2010
38,351271.36,0,71.82,3.013,14.313,October,2010
38,337743.26,0,75.0,2.976,14.313,October,2010
38,339042.18,0,68.85,3.014,14.313,October,2010
38,341219.63,0,61.09,3.016,14.313,October,2010
38,380870.09,0,65.49,3.129,14.313,November,2010
38,340147.2,0,57.79,3.13,14.313,November,2010
38,348593.99,0,58.18,3.161,14.313,November,2010
38,360857.98,1,47.66,3.162,14.313,November,2010
38,351925.36,0,43.33,3.041,14.313,December,2010
38,355965.23,0,50.01,3.203,14.313,December,2010
38,334441.15,0,52.77,3.236,14.313,December,2010
38,369106.72,0,52.02,3.236,14.313,December,2010
38,303908.81,1,45.64,3.148,14.313,December,2010
38,386344.54,0,37.64,3.287,14.021,January,2011
38,356138.79,0,43.15,3.312,14.021,January,2011
38,341098.08,0,53.53,3.223,14.021,January,2011
38,357557.16,0,50.74,3.342,14.021,January,2011
38,402341.76,0,45.14,3.348,14.021,February,2011
38,377672.46,1,51.3,3.381,14.021,February,2011
38,364606.7,0,53.35,3.43,14.021,February,2011
38,354232.34,0,48.45,3.53,14.021,February,2011
38,405429.43,0,51.72,3.674,14.021,March,2011
38,357897.18,0,57.75,3.818,14.021,March,2011
38,349459.95,0,64.21,3.692,14.021,March,2011
38,351541.62,0,54.4,3.909,14.021,March,2011
38,382098.13,0,63.63,3.772,13.736,April,2011
38,392152.3,0,64.47,4.003,13.736,April,2011
38,362758.94,0,57.63,3.868,13.736,April,2011
38,362952.34,0,72.12,4.134,13.736,April,2011
38,344225.99,0,68.27,4.151,13.736,April,2011
38,422186.65,0,68.4,4.193,13.736,May,2011
38,366977.79,0,70.93,4.202,13.736,May,2011
38,365730.76,0,66.59,4.169,13.736,May,2011
38,356886.1,0,76.67,4.087,13.736,May,2011
38,396826.06,0,71.81,4.031,13.736,June,2011
38,381763.02,0,78.72,3.981,13.736,June,2011
38,356797.0,0,86.84,3.935,13.736,June,2011
38,354078.95,0,88.95,3.898,13.736,June,2011
38,387334.04,0,89.85,3.842,13.503,July,2011
38,399699.17,0,89.9,3.705,13.503,July,2011
38,367181.71,0,88.1,3.692,13.503,July,2011
38,365562.67,0,91.17,3.794,13.503,July,2011
38,355131.33,0,93.29,3.805,13.503,July,2011
38,437631.44,0,90.61,3.803,13.503,August,2011
38,387844.05,0,91.04,3.701,13.503,August,2011
38,362224.7,0,91.74,3.743,13.503,August,2011
38,365672.55,0,94.61,3.74,13.503,August,2011
38,416953.51,0,93.66,3.798,13.503,September,2011
38,397771.68,1,88.0,3.913,13.503,September,2011
38,408188.88,0,76.36,3.918,13.503,September,2011
38,394665.28,0,82.95,3.789,13.503,September,2011
38,366819.84,0,83.26,3.877,13.503,September,2011
38,449516.29,0,70.44,3.827,12.89,October,2011
38,400430.78,0,67.31,3.805,12.89,October,2011
38,402709.17,0,73.05,3.842,12.89,October,2011
38,378539.17,0,67.41,3.727,12.89,October,2011
38,436970.1,0,59.77,3.828,12.89,November,2011
38,411116.95,0,48.76,3.824,12.89,November,2011
38,392003.13,0,54.2,3.813,12.89,November,2011
38,393715.71,1,53.25,3.622,12.89,November,2011
38,411252.02,0,52.5,3.701,12.89,December,2011
38,435401.64,0,42.17,3.644,12.89,December,2011
38,404283.84,0,43.29,3.6,12.89,December,2011
38,419717.41,0,45.4,3.541,12.89,December,2011
38,342667.35,1,44.64,3.428,12.89,December,2011
38,478483.2,0,50.43,3.599,12.187,January,2012
38,423260.82,0,48.07,3.657,12.187,January,2012
38,405215.91,0,46.2,3.66,12.187,January,2012
38,412882.31,0,50.43,3.675,12.187,January,2012
38,457711.68,0,50.58,3.702,12.187,February,2012
38,469787.38,1,52.27,3.722,12.187,February,2012
38,415513.97,0,51.8,3.781,12.187,February,2012
38,409411.61,0,53.13,3.95,12.187,February,2012
38,471115.38,0,52.27,4.178,12.187,March,2012
38,452792.53,0,54.54,4.25,12.187,March,2012
38,428465.11,0,64.44,4.273,12.187,March,2012
38,412456.48,0,56.26,4.038,12.187,March,2012
38,408679.36,0,64.36,4.294,12.187,March,2012
38,499267.66,0,64.05,4.121,11.627,April,2012
38,435790.74,0,64.28,4.254,11.627,April,2012
38,401615.8,0,66.73,4.222,11.627,April,2012
38,419964.77,0,77.99,4.193,11.627,April,2012
38,491755.69,0,76.03,4.171,11.627,May,2012
38,429914.6,0,77.27,4.186,11.627,May,2012
38,412314.71,0,84.51,4.11,11.627,May,2012
38,422810.12,0,83.84,4.293,11.627,May,2012
38,435579.7,0,78.11,4.277,11.627,June,2012
38,448110.25,0,84.83,4.103,11.627,June,2012
38,430222.07,0,85.94,4.144,11.627,June,2012
38,405938.35,0,91.61,4.014,11.627,June,2012
38,404634.36,0,90.47,3.875,11.627,June,2012
38,471086.22,0,89.13,3.765,10.926,July,2012
38,416036.75,0,95.61,3.723,10.926,July,2012
38,441683.74,0,85.53,3.726,10.926,July,2012
38,407186.47,0,93.47,3.769,10.926,July,2012
38,469311.17,0,88.16,3.76,10.926,August,2012
38,436690.13,0,95.91,3.811,10.926,August,2012
38,411866.46,0,94.87,4.002,10.926,August,2012
38,397428.22,0,85.32,4.055,10.926,August,2012
38,424904.95,0,89.78,4.093,10.926,August,2012
38,490274.82,1,88.52,4.124,10.926,September,2012
38,430944.39,0,83.64,4.133,10.926,September,2012
38,409600.98,0,82.97,4.125,10.926,September,2012
38,398468.08,0,81.22,3.966,10.926,September,2012
38,458479.01,0,81.61,3.966,10.199,October,2012
38,437320.66,0,71.74,4.468,10.199,October,2012
38,428806.46,0,68.66,4.449,10.199,October,2012
38,417290.38,0,65.95,4.301,10.199,October,2012
39,1230596.8,0,44.3,2.572,8.554,February,2010
39,1266229.07,1,44.58,2.548,8.554,February,2010
39,1230591.97,0,43.96,2.514,8.554,February,2010
39,1168582.02,0,49.79,2.561,8.554,February,2010
39,1266254.21,0,50.93,2.625,8.554,March,2010
39,1244391.83,0,61.88,2.667,8.554,March,2010
39,1301590.13,0,58.62,2.72,8.554,March,2010
39,1235094.66,0,54.83,2.732,8.554,March,2010
39,1463942.62,0,63.31,2.719,8.464,April,2010
39,1327035.27,0,68.15,2.77,8.464,April,2010
39,1242874.98,0,66.33,2.808,8.464,April,2010
39,1280231.85,0,67.64,2.795,8.464,April,2010
39,1263836.59,0,70.03,2.78,8.464,April,2010
39,1355704.21,0,74.86,2.835,8.464,May,2010
39,1226997.7,0,77.49,2.854,8.464,May,2010
39,1350673.98,0,76.67,2.826,8.464,May,2010
39,1365541.59,0,80.22,2.759,8.464,May,2010
39,1512207.95,0,79.83,2.705,8.464,June,2010
39,1371405.33,0,81.78,2.668,8.464,June,2010
39,1368312.45,0,83.96,2.637,8.464,June,2010
39,1280414.8,0,83.24,2.653,8.464,June,2010
39,1352547.7,0,81.35,2.669,8.36,July,2010
39,1330473.47,0,81.1,2.642,8.36,July,2010
39,1339811.68,0,83.86,2.623,8.36,July,2010
39,1314651.83,0,82.2,2.608,8.36,July,2010
39,1308222.24,0,80.99,2.64,8.36,July,2010
39,1409989.67,0,84.92,2.627,8.36,August,2010
39,1371465.66,0,85.66,2.692,8.36,August,2010
39,1471816.52,0,85.73,2.664,8.36,August,2010
39,1417515.93,0,84.31,2.619,8.36,August,2010
39,1345167.61,0,82.13,2.577,8.36,September,2010
39,1279666.47,1,79.94,2.565,8.36,September,2010
39,1252915.43,0,81.83,2.582,8.36,September,2010
39,1199449.54,0,78.5,2.624,8.36,September,2010
39,1219583.91,0,72.74,2.603,8.476,October,2010
39,1286598.59,0,64.8,2.633,8.476,October,2010
39,1238742.0,0,69.96,2.72,8.476,October,2010
39,1261109.01,0,71.73,2.725,8.476,October,2010
39,1294769.08,0,75.14,2.716,8.476,October,2010
39,1293707.19,0,61.62,2.689,8.476,November,2010
39,1291398.71,0,62.21,2.728,8.476,November,2010
39,1370659.54,0,55.5,2.771,8.476,November,2010
39,2149355.2,1,67.75,2.735,8.476,November,2010
39,1431910.98,0,53.55,2.708,8.476,December,2010
39,1630564.48,0,50.81,2.843,8.476,December,2010
39,1842172.46,0,55.31,2.869,8.476,December,2010
39,2495489.25,0,58.86,2.886,8.476,December,2010
39,1230012.16,1,52.45,2.943,8.476,December,2010
39,1224475.12,0,52.74,2.976,8.395,January,2011
39,1193199.39,0,41.74,2.983,8.395,January,2011
39,1243370.74,0,50.25,3.016,8.395,January,2011
39,1158698.44,0,47.94,3.01,8.395,January,2011
39,1343773.94,0,45.96,2.989,8.395,February,2011
39,1227893.89,1,40.34,3.022,8.395,February,2011
39,1335233.74,0,58.2,3.045,8.395,February,2011
39,1240921.19,0,67.77,3.065,8.395,February,2011
39,1316385.43,0,63.56,3.288,8.395,March,2011
39,1283716.81,0,58.35,3.459,8.395,March,2011
39,1348410.05,0,65.28,3.488,8.395,March,2011
39,1284334.79,0,71.17,3.473,8.395,March,2011
39,1316849.36,0,66.57,3.524,8.3,April,2011
39,1350646.16,0,69.45,3.622,8.3,April,2011
39,1348031.55,0,73.19,3.743,8.3,April,2011
39,1563140.85,0,74.98,3.807,8.3,April,2011
39,1379651.87,0,76.47,3.81,8.3,April,2011
39,1370920.87,0,,3.906,8.3,May,2011
39,1325022.77,0,77.39,3.899,8.3,May,2011
39,1373907.21,0,73.31,3.907,8.3,May,2011
39,1406124.14,0,82.1,3.786,8.3,May,2011
39,1541745.59,0,83.59,3.699,8.3,June,2011
39,1442092.08,0,82.75,3.648,8.3,June,2011
39,1451392.67,0,85.21,3.637,8.3,June,2011
39,1363167.95,0,84.06,3.594,8.3,June,2011
39,1429829.36,0,84.93,3.524,8.177,July,2011
39,1414564.53,0,84.33,3.48,8.177,July,2011
39,1380257.12,0,85.96,3.575,8.177,July,2011
39,1416005.59,0,84.6,3.651,8.177,July,2011
39,1426418.53,0,86.24,3.682,8.177,July,2011
39,1518790.89,0,87.73,3.684,8.177,August,2011
39,1514055.97,0,88.27,3.638,8.177,August,2011
39,1629066.9,0,87.93,3.554,8.177,August,2011
39,1573898.63,0,86.49,3.523,8.177,August,2011
39,1465089.85,0,88.65,3.533,8.177,September,2011
39,1429345.86,1,79.15,3.546,8.177,September,2011
39,1372500.63,0,83.11,3.526,8.177,September,2011
39,1338657.95,0,78.75,3.467,8.177,September,2011
39,1311775.83,0,81.51,3.355,8.177,September,2011
39,1443884.39,0,71.68,3.285,7.716,October,2011
39,1384721.84,0,73.79,3.274,7.716,October,2011
39,1465283.29,0,67.65,3.353,7.716,October,2011
39,1472663.1,0,71.05,3.372,7.716,October,2011
39,1553629.59,0,58.04,3.332,7.716,November,2011
39,1456957.38,0,63.11,3.297,7.716,November,2011
39,1510397.27,0,66.09,3.308,7.716,November,2011
39,2338832.4,1,66.36,3.236,7.716,November,2011
39,1632894.58,0,53.14,3.172,7.716,December,2011
39,1781528.77,0,49.36,3.158,7.716,December,2011
39,1991824.05,0,58.58,3.159,7.716,December,2011
39,2554482.84,0,54.62,3.112,7.716,December,2011
39,1537139.56,1,47.6,3.129,7.716,December,2011
39,1478537.93,0,55.83,3.157,7.244,January,2012
39,1369125.37,0,54.66,3.261,7.244,January,2012
39,1394841.03,0,58.04,3.268,7.244,January,2012
39,1320301.61,0,60.65,3.29,7.244,January,2012
39,1396150.15,0,60.69,3.36,7.244,February,2012
39,1442988.44,1,52.89,3.409,7.244,February,2012
39,1511041.69,0,52.75,3.51,7.244,February,2012
39,1412065.04,0,61.1,3.555,7.244,February,2012
39,1453047.02,0,64.05,3.63,7.244,March,2012
39,1470764.35,0,61.64,3.669,7.244,March,2012
39,1522421.07,0,65.81,3.734,7.244,March,2012
39,1469593.37,0,67.91,3.787,7.244,March,2012
39,1499727.02,0,69.11,3.845,7.244,March,2012
39,1764847.94,0,73.49,3.891,6.989,April,2012
39,1580732.73,0,71.59,3.891,6.989,April,2012
39,1433391.04,0,70.04,3.877,6.989,April,2012
39,1456997.2,0,69.11,3.814,6.989,April,2012
39,1512227.34,0,77.15,3.749,6.989,May,2012
39,1470792.41,0,75.52,3.688,6.989,May,2012
39,1522978.54,0,72.36,3.63,6.989,May,2012
39,1596036.66,0,78.31,3.561,6.989,May,2012
39,1640476.77,0,80.33,3.501,6.989,June,2012
39,1623442.24,0,81.12,3.452,6.989,June,2012
39,1587499.82,0,81.33,3.393,6.989,June,2012
39,1532316.79,0,79.84,3.346,6.989,June,2012
39,1492388.98,0,85.72,3.286,6.989,June,2012
39,1659221.99,0,81.05,3.227,6.623,July,2012
39,1471261.76,0,78.16,3.256,6.623,July,2012
39,1582168.27,0,80.32,3.311,6.623,July,2012
39,1487797.54,0,82.89,3.407,6.623,July,2012
39,1608277.74,0,84.05,3.417,6.623,August,2012
39,1641867.92,0,83.47,3.494,6.623,August,2012
39,1720221.91,0,84.72,3.571,6.623,August,2012
39,1724669.75,0,80.49,3.62,6.623,August,2012
39,1710923.94,0,83.72,3.638,6.623,August,2012
39,1609811.75,1,83.71,3.73,6.623,September,2012
39,1447614.08,0,76.71,3.717,6.623,September,2012
39,1555672.51,0,73.58,3.721,6.623,September,2012
39,1495607.07,0,78.04,3.666,6.623,September,2012
39,1574408.67,0,72.05,3.617,6.228,October,2012
39,1494417.07,0,69.88,3.601,6.228,October,2012
39,1577486.33,0,71.45,3.594,6.228,October,2012
39,1569502.0,0,72.9,3.506,6.228,October,2012
40,1001943.8,0,14.48,2.788,5.892,February,2010
40,955338.29,1,20.84,2.771,5.892,February,2010
40,916289.2,0,27.84,2.747,5.892,February,2010
40,863917.41,0,33.32,2.753,5.892,February,2010
40,990152.28,0,34.78,2.766,5.892,March,2010
40,899352.4,0,35.1,2.805,5.892,March,2010
40,894865.3,0,40.54,2.834,5.892,March,2010
40,873354.58,0,39.51,2.831,5.892,March,2010
40,1041202.13,0,41.39,2.826,5.435,April,2010
40,919839.19,0,54.31,2.849,5.435,April,2010
40,882636.96,0,43.3,2.885,5.435,April,2010
40,844958.49,0,45.85,2.895,5.435,April,2010
40,816838.31,0,46.5,2.935,5.435,April,2010
40,1009797.06,0,60.05,2.981,5.435,May,2010
40,907262.47,0,45.5,2.983,5.435,May,2010
40,885613.91,0,56.75,2.961,5.435,May,2010
40,1008483.07,0,67.88,2.906,5.435,May,2010
40,1052429.03,0,65.7,2.857,5.435,June,2010
40,1007574.67,0,59.42,2.83,5.435,June,2010
40,973105.3,0,60.97,2.805,5.435,June,2010
40,940405.03,0,69.72,2.81,5.435,June,2010
40,1087578.78,0,65.47,2.815,5.326,July,2010
40,1058250.91,0,76.67,2.806,5.326,July,2010
40,959229.09,0,74.25,2.796,5.326,July,2010
40,922341.82,0,71.79,2.784,5.326,July,2010
40,953393.02,0,71.35,2.792,5.326,July,2010
40,1057295.87,0,69.16,2.792,5.326,August,2010
40,924011.76,0,67.47,2.81,5.326,August,2010
40,932397.0,0,67.05,2.796,5.326,August,2010
40,922328.02,0,62.57,2.77,5.326,August,2010
40,976453.34,0,70.66,2.735,5.326,September,2010
40,967310.82,1,62.75,2.717,5.326,September,2010
40,855046.95,0,55.34,2.716,5.326,September,2010
40,844373.31,0,55.63,2.718,5.326,September,2010
40,891152.33,0,62.01,2.717,5.287,October,2010
40,972405.38,0,52.02,2.776,5.287,October,2010
40,917883.17,0,44.56,2.878,5.287,October,2010
40,882180.91,0,41.25,2.919,5.287,October,2010
40,875038.84,0,47.1,2.938,5.287,October,2010
40,968270.66,0,36.45,2.938,5.287,November,2010
40,935481.32,0,38.5,2.961,5.287,November,2010
40,852452.93,0,40.52,3.03,5.287,November,2010
40,1166142.85,1,32.94,3.07,5.287,November,2010
40,1000582.06,0,33.6,3.065,5.287,December,2010
40,1111215.72,0,21.64,3.132,5.287,December,2010
40,1179036.3,0,23.01,3.139,5.287,December,2010
40,1648829.18,0,24.18,3.15,5.287,December,2010
40,811318.3,1,19.29,3.177,5.287,December,2010
40,894280.19,0,24.05,3.193,5.114,January,2011
40,771315.62,0,18.55,3.215,5.114,January,2011
40,764014.75,0,14.64,3.232,5.114,January,2011
40,775910.43,0,9.51,3.243,5.114,January,2011
40,904261.65,0,13.29,3.24,5.114,February,2011
40,931939.52,1,16.87,3.255,5.114,February,2011
40,968694.45,0,21.82,3.263,5.114,February,2011
40,888869.27,0,16.5,3.281,5.114,February,2011
40,977070.62,0,18.49,3.437,5.114,March,2011
40,860255.58,0,30.53,3.6,5.114,March,2011
40,871024.26,0,35.76,3.634,5.114,March,2011
40,834621.39,0,28.89,3.624,5.114,March,2011
40,841889.08,0,28.6,3.638,4.781,April,2011
40,947753.32,0,34.77,3.72,4.781,April,2011
40,874446.32,0,43.69,3.823,4.781,April,2011
40,965056.4,0,39.32,3.919,4.781,April,2011
40,847246.5,0,52.68,3.988,4.781,April,2011
40,1016752.55,0,50.81,4.078,4.781,May,2011
40,903864.02,0,54.09,4.095,4.781,May,2011
40,907110.83,0,56.38,4.101,4.781,May,2011
40,972373.81,0,63.11,4.034,4.781,May,2011
40,1075687.74,0,66.16,3.973,4.781,June,2011
40,984336.04,0,64.19,3.924,4.781,June,2011
40,971422.67,0,59.16,3.873,4.781,June,2011
40,977103.64,0,62.59,3.851,4.781,June,2011
40,1048866.3,0,65.25,3.815,4.584,July,2011
40,1107366.06,0,67.86,3.784,4.584,July,2011
40,953252.14,0,68.9,3.827,4.584,July,2011
40,980642.1,0,73.34,3.882,4.584,July,2011
40,929096.9,0,67.45,3.898,4.584,July,2011
40,1063818.2,0,68.1,3.903,4.584,August,2011
40,955506.95,0,68.3,3.88,4.584,August,2011
40,943237.12,0,64.05,3.82,4.584,August,2011
40,969611.3,0,65.01,3.796,4.584,August,2011
40,957298.26,0,63.79,3.784,4.584,September,2011
40,1021391.99,1,64.83,3.809,4.584,September,2011
40,890661.79,0,58.28,3.809,4.584,September,2011
40,876583.98,0,54.09,3.758,4.584,September,2011
40,912857.1,0,63.45,3.684,4.584,September,2011
40,1070389.98,0,50.21,3.633,4.42,October,2011
40,936751.68,0,53.9,3.583,4.42,October,2011
40,942319.65,0,51.61,3.618,4.42,October,2011
40,941675.95,0,42.09,3.604,4.42,October,2011
40,1011321.18,0,35.4,3.586,4.42,November,2011
40,1037687.07,0,40.75,3.57,4.42,November,2011
40,905399.99,0,41.85,3.571,4.42,November,2011
40,1230011.95,1,32.76,3.536,4.42,November,2011
40,1059676.62,0,38.51,3.501,4.42,December,2011
40,1158708.98,0,34.48,3.47,4.42,December,2011
40,1198670.19,0,29.53,3.445,4.42,December,2011
40,1601585.7,0,24.46,3.413,4.42,December,2011
40,908853.15,1,18.75,3.402,4.42,December,2011
40,954576.86,0,23.29,3.439,4.261,January,2012
40,780607.52,0,25.9,3.523,4.261,January,2012
40,811365.42,0,14.02,3.542,4.261,January,2012
40,770157.29,0,22.91,3.568,4.261,January,2012
40,979552.34,0,27.86,3.633,4.261,February,2012
40,999785.48,1,23.92,3.655,4.261,February,2012
40,975500.87,0,25.56,3.703,4.261,February,2012
40,919301.81,0,29.88,3.751,4.261,February,2012
40,927732.02,0,23.79,3.827,4.261,March,2012
40,954233.87,0,30.58,3.876,4.261,March,2012
40,891154.18,0,37.13,3.867,4.261,March,2012
40,844490.86,0,52.27,3.889,4.261,March,2012
40,871945.64,0,36.25,3.921,4.261,March,2012
40,1132064.23,0,36.54,3.957,4.125,April,2012
40,857811.17,0,40.65,4.025,4.125,April,2012
40,896979.93,0,55.3,4.046,4.125,April,2012
40,875372.91,0,47.51,4.023,4.125,April,2012
40,993311.59,0,44.47,3.991,4.125,May,2012
40,967729.35,0,52.06,3.947,4.125,May,2012
40,896295.41,0,57.59,3.899,4.125,May,2012
40,991054.49,0,65.25,3.85,4.125,May,2012
40,1037464.27,0,64.75,3.798,4.125,June,2012
40,1079386.88,0,55.78,3.746,4.125,June,2012
40,977950.28,0,63.39,3.683,4.125,June,2012
40,1033552.18,0,69.32,3.629,4.125,June,2012
40,988764.84,0,64.42,3.577,4.125,June,2012
40,1182901.56,0,69.08,3.538,4.156,July,2012
40,979848.71,0,67.48,3.561,4.156,July,2012
40,968502.38,0,70.45,3.61,4.156,July,2012
40,954396.85,0,67.88,3.701,4.156,July,2012
40,1068346.76,0,70.15,3.698,4.156,August,2012
40,1007906.43,0,70.09,3.772,4.156,August,2012
